tipo_muerte,zona,subzona,distrito,circuito,codigo_subcircuito,subcircuito,provincia,codigo_provincia,canton,codigo_canton,coordenada_y,coordenada_x,area_hecho,lugar,tipo_lugar,fecha_infraccion,hora_infraccion,arma,tipo_arma,presunta_motivacion,presun_motiva_observada,probable_causa_motivada,edad,medida_edad,sexo,genero,etnia,estado_civil,nacionalidad,discapacidad,profesion_registro_civil,instruccion
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,CISNE,09D04C01S03,CISNE 3,GUAYAS,09,GUAYAQUIL,0901,-2.22194,-79.92025,URBANO,VIA PUBLICA,PUBLICO,2025-01-03 00:00:00,17:15:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,27,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,CISNE,09D04C01S03,CISNE 3,GUAYAS,09,GUAYAQUIL,0901,-2.22194,-79.92025,URBANO,VIA PUBLICA,PUBLICO,2025-01-03 00:00:00,17:15:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,27,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SECUNDARIA
ASESINATO,ZONA 4,MANABI,PORTOVIEJO,NUEVO PORTOVIEJO,13D01C02S02,NUEVO PORTOVIEJO 2,MANABI,13,PORTOVIEJO,1301,-1.0899,-80.43152,URBANO,CASA/VILLA,PRIVADO,2025-01-03 00:00:00,02:40:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,30,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,PLAYAS,GENERAL VILLAMIL,09D22C02S02,GENERAL VILLAMIL 2,GUAYAS,09,PLAYAS,0921,-2.66123,-80.37187,URBANO,FINCA,PRIVADO,2025-01-03 00:00:00,13:40:00,ARMA BLANCA,CORTO PUNZANTE,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA BLANCA,28,A,MUJER,FEMENINO,MESTIZO/A,NO DETERMINADO,OTROS,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,PEDRO CARBO,LOMAS DE SARGENTILLO,09D14C05S01,LOMAS DE SARGENTILLO 1,GUAYAS,09,LOMAS DE SARGENTILLO,0924,-1.88239,-80.08246,URBANO,CENTROS COMERCIALES,PRIVADO,2025-01-03 00:00:00,14:20:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,30,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,DAULE,CABUYAL,09D19C08S01,CABUYAL 1,GUAYAS,09,SANTA LUCIA,0918,-1.77199,-80.00201,RURAL,VIA PUBLICA,PUBLICO,2025-01-03 00:00:00,16:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,18,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,DAULE,CABUYAL,09D19C08S01,CABUYAL 1,GUAYAS,09,SANTA LUCIA,0918,-1.77199,-80.00201,RURAL,VIA PUBLICA,PUBLICO,2025-01-03 00:00:00,16:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,23,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,BELLAVISTA,09D06C01S05,BELLAVISTA 5,GUAYAS,09,GUAYAQUIL,0901,-2.18617,-79.93199,URBANO,TERRENO BALDIO,PUBLICO,2025-01-03 00:00:00,22:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,37,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,COMERCIANTE,SIN_DATO
ASESINATO,ZONA 5,LOS RIOS,BUENA FE,VALENCIA,12D06C10S01,VALENCIA 1,LOS RIOS,12,VALENCIA,1211,-0.94539,-79.33432,URBANO,VIA PUBLICA,PUBLICO,2025-01-03 00:00:00,07:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,20,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER,SIN_DATO
FEMICIDIO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,GUASMO,09D01C01S01,GUASMO 1,GUAYAS,09,GUAYAQUIL,0901,-2.28315,-79.87936,URBANO,CASA/VILLA,PRIVADO,2025-01-03 00:00:00,01:30:00,ARMA BLANCA,CUCHILLO,VIOLENCIA INTRAFAMILIAR,SENTIMENTAL,HERIDA POR ARMA BLANCA,51,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
HOMICIDIO,ZONA 8,D.M. GUAYAQUIL,PROGRESO,PROGRESO,09D10C03S01,PROGRESO 1,GUAYAS,09,GUAYAQUIL,0901,-2.13479,-80.10145,RURAL,RIO,PUBLICO,2025-01-03 00:00:00,16:30:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,SIN_DATO,SIN_DATO,HOMBRE,MASCULINO,NO DETERMINADO,NO DETERMINADO,NO DETERMINADO,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,DURAN,RECREO,09D24C05S04,RECREO 4,GUAYAS,09,DURAN,0907,-2.16723,-79.79662,URBANO,VIA PUBLICA,PUBLICO,2025-01-03 00:00:00,20:45:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,26,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,NINGUNA,NINGUNA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,DURAN,CENTRO,09D24C02S01,CENTRO 1,GUAYAS,09,DURAN,0907,-2.1814,-79.83247,URBANO,VIA PUBLICA,PUBLICO,2025-01-03 00:00:00,21:35:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,27,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 7,EL ORO,PASAJE,VELASCO IBARRA,07D01C08S01,VELASCO IBARRA 1,EL ORO,07,PASAJE,0709,-3.32656,-79.79192,URBANO,VIA PUBLICA,PUBLICO,2025-01-03 00:00:00,17:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,33,A,HOMBRE,MASCULINO,MESTIZO/A,EN UNION DE HECHO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABI,MANTA,CUBA,13D02C10S03,CUBA 3,MANABI,13,MANTA,1308,-0.98958,-80.7022,URBANO,VIA PUBLICA,PUBLICO,2025-01-03 00:00:00,19:38:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,22,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,NARANJAL BALAO,JAIME ROLDOS,09D12C05S01,JAIME ROLDOS 1,GUAYAS,09,NARANJAL,0911,-2.80006,-79.70594,URBANO,VIA PUBLICA,PUBLICO,2025-01-03 00:00:00,22:00:00,ARMA CONTUNDENTE,OBJETO CONTUSO,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDAS CONTUSAS,21,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 4,MANABI,MANTA,SAN JUAN,13D02C11S01,SAN JUAN 1,MANABI,13,MANTA,1308,-1.00872,-80.75828,RURAL,COVACHA/CHOZA,PRIVADO,2025-01-03 00:00:00,21:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,29,A,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,VENEZUELA,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABI,MANTA,SAN JUAN,13D02C11S01,SAN JUAN 1,MANABI,13,MANTA,1308,-1.00872,-80.75828,RURAL,COVACHA/CHOZA,PRIVADO,2025-01-03 00:00:00,21:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,43,A,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,VENEZUELA,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,NARANJAL BALAO,NARANJAL CENTRO,09D12C03S01,NARANJAL CENTRO 1,GUAYAS,09,NARANJAL,0911,-2.67027,-79.62724,URBANO,VIA PUBLICA,PUBLICO,2025-01-03 00:00:00,23:40:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,34,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,PRIMARIA
ASESINATO,ZONA 5,GUAYAS,BALZAR,COLIMES RURAL,09D13C07S01,COLIMES RURAL 1,GUAYAS,09,COLIMES,0905,-1.44448,-80.12447,RURAL,CASA/VILLA,PRIVADO,2025-01-03 00:00:00,20:50:00,ARMA BLANCA,MACHETE,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA BLANCA,34,A,HOMBRE,MASCULINO,NO DETERMINADO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 5,SANTA ELENA,SANTA ELENA,MONTANITA,24D01C10S01,MONTANITA 1,SANTA ELENA,24,SANTA ELENA,2401,-1.83794,-80.74959,RURAL,HOTELES,PRIVADO,2025-01-03 00:00:00,00:10:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,27,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 5,SANTA ELENA,SANTA ELENA,MONTANITA,24D01C10S01,MONTANITA 1,SANTA ELENA,24,SANTA ELENA,2401,-1.83794,-80.74959,RURAL,HOTELES,PRIVADO,2025-01-03 00:00:00,00:10:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,23,A,HOMBRE,MASCULINO,NO DETERMINADO,SOLTERO,ECUADOR,NINGUNA,BACH.TEC.INF.ADM.SIS,SIN_DATO
ASESINATO,ZONA 4,MANABI,SUCRE,BAHIA,13D11C01S01,BAHIA 1,MANABI,13,SUCRE,1314,-0.62767,-80.42424,URBANO,MERCADOS,PUBLICO,2025-01-04 00:00:00,13:40:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,62,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 5,SANTA ELENA,SANTA ELENA,MONTANITA,24D01C10S01,MONTANITA 1,SANTA ELENA,24,SANTA ELENA,2401,-1.83794,-80.74959,RURAL,HOTELES,PRIVADO,2025-01-03 00:00:00,00:10:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,29,A,HOMBRE,MASCULINO,NO DETERMINADO,SOLTERO,ECUADOR,NINGUNA,BACHILLER,SIN_DATO
ASESINATO,ZONA 3,TUNGURAHUA,QUERO,TISALEO,18D06C05S01,TISALEO 1,TUNGURAHUA,18,TISALEO,1809,-1.3759,-78.64549,RURAL,VIA PUBLICA,PUBLICO,2025-01-03 00:00:00,00:05:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,20,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILL. EN CIENCIAS,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,JUJAN SIMON BOLIVAR,JUJAN OESTE,09D11C02S01,JUJAN OESTE 1,GUAYAS,09,ALFREDO BAQUERIZO MORENO,0902,-1.97306,-79.59776,RURAL,VIA PUBLICA,PUBLICO,2025-01-03 00:00:00,16:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,ROBO EN EJES VIALES O CARRETERAS,HERIDA POR ARMA DE FUEGO,39,A,MUJER,FEMENINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,PSICOLOGA,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,DAULE,LA YOLITA,09D19C01S01,LA YOLITA 1,GUAYAS,09,DAULE,0906,-1.87609,-79.98048,URBANO,VIA PUBLICA,PUBLICO,2025-01-04 00:00:00,14:20:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,19,A,HOMBRE,MASCULINO,OTROS,SOLTERO,ECUADOR,NINGUNA,BACHILLER,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,MONTE SINAI,09D08C05S01,MONTE SINAI 1,GUAYAS,09,GUAYAQUIL,0901,-2.12589,-79.98083,URBANO,VIA PUBLICA,PUBLICO,2025-01-04 00:00:00,10:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,26,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
HOMICIDIO,ZONA 7,EL ORO,PASAJE,BAJO ALTO,07D01C04S01,BAJO ALTO 1,EL ORO,07,EL GUABO,0706,-3.20788,-79.81909,RURAL,CASA/VILLA,PRIVADO,2025-01-01 00:00:00,21:30:00,ARMA CONTUNDENTE,PALO,VIOLENCIA COMUNITARIA,RIÑAS,HERIDAS CONTUSAS,72,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,AGRICULTOR,SIN_DATO
ASESINATO,ZONA 7,EL ORO,MACHALA,PARQUE LINEAL,07D02C20S01,PARQUE LINEAL 1,EL ORO,07,MACHALA,0701,-3.26092,-79.97092,URBANO,VIA PUBLICA,PUBLICO,2025-01-04 00:00:00,17:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,32,A,HOMBRE,MASCULINO,MESTIZO/A,EN UNION DE HECHO,ECUADOR,NINGUNA,ESTUDIANTE,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FLOR DE BASTION,09D08C04S08,FLOR DE BASTION 8,GUAYAS,09,GUAYAQUIL,0901,-2.09357,-79.96567,URBANO,VIA PUBLICA,PUBLICO,2025-01-04 00:00:00,15:40:00,ARMA DE FUEGO,OTROS ARMA LARGA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,34,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FLOR DE BASTION,09D08C04S08,FLOR DE BASTION 8,GUAYAS,09,GUAYAQUIL,0901,-2.09357,-79.96567,URBANO,VIA PUBLICA,PUBLICO,2025-01-04 00:00:00,15:40:00,ARMA DE FUEGO,OTROS ARMA LARGA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,26,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILL. EN CIENCIAS,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,SALINAS,09D04C03S02,SALINAS 2,GUAYAS,09,GUAYAQUIL,0901,-2.19456,-79.91458,URBANO,VIA PUBLICA,PUBLICO,2025-01-04 00:00:00,18:15:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,51,A,HOMBRE,MASCULINO,MESTIZO/A,DIVORCIADO,ECUADOR,NINGUNA,ESTUDIANTE,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,CISNE,09D04C01S03,CISNE 3,GUAYAS,09,GUAYAQUIL,0901,-2.21773,-79.9175,URBANO,VIA PUBLICA,PUBLICO,2025-01-04 00:00:00,22:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,22,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S02,NUEVA PROSPERINA 2,GUAYAS,09,GUAYAQUIL,0901,-2.1224,-79.95852,URBANO,VIA PUBLICA,PUBLICO,2025-01-05 00:00:00,09:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,SIN_DATO,SIN_DATO,HOMBRE,MASCULINO,NO DETERMINADO,NO DETERMINADO,OTROS,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S02,NUEVA PROSPERINA 2,GUAYAS,09,GUAYAQUIL,0901,-2.1224,-79.95852,URBANO,VIA PUBLICA,PUBLICO,2025-01-05 00:00:00,09:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,SIN_DATO,SIN_DATO,MUJER,FEMENINO,NO DETERMINADO,NO DETERMINADO,NO DETERMINADO,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,LOS RIOS,VENTANAS,QUINSALOMA,12D04C07S01,QUINSALOMA 1,LOS RIOS,12,QUINSALOMA,1213,-1.20429,-79.30883,URBANO,BODEGAS,PRIVADO,2025-01-04 00:00:00,20:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,44,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,EMPLEADO,SECUNDARIA
ASESINATO,ZONA 5,LOS RIOS,BABAHOYO,UNIVERSIDAD,12D01C08S02,UNIVERSIDAD 2,LOS RIOS,12,BABAHOYO,1201,-1.81309,-79.50846,URBANO,VIA PUBLICA,PUBLICO,2025-01-04 00:00:00,19:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,39,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 5,LOS RIOS,VENTANAS,QUINSALOMA,12D04C07S01,QUINSALOMA 1,LOS RIOS,12,QUINSALOMA,1213,-1.20429,-79.30883,URBANO,BODEGAS,PRIVADO,2025-01-04 00:00:00,20:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,38,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,JORNALERO,SIN_DATO
ASESINATO,ZONA 5,LOS RIOS,VENTANAS,QUINSALOMA,12D04C07S01,QUINSALOMA 1,LOS RIOS,12,QUINSALOMA,1213,-1.20429,-79.30883,URBANO,BODEGAS,PRIVADO,2025-01-04 00:00:00,20:00:00,ARMA DE FUEGO,FUSIL,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,85,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,AGRICULTOR,SIN_DATO
ASESINATO,ZONA 4,MANABI,BOLIVAR JUNIN,JUNIN NORTE,13D06C06S01,JUNIN NORTE 1,MANABI,13,JUNIN,1307,-0.87903,-80.1854,RURAL,VIA PUBLICA,PUBLICO,2025-01-05 00:00:00,09:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,33,A,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,SANTA ELENA,LIBERTAD SALINAS,5 DE JUNIO,24D02C03S01,5 DE JUNIO 1,SANTA ELENA,24,LA LIBERTAD,2402,-2.23033,-80.91102,URBANO,VIA PUBLICA,PUBLICO,2025-01-05 00:00:00,04:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,31,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,EMPLEADO PARTICULAR,SIN_DATO
ASESINATO,ZONA 7,EL ORO,PASAJE,BARBONES,07D01C05S02,BARBONES 2,EL ORO,07,EL GUABO,0706,-3.12106,-79.8467,RURAL,VIA PUBLICA,PUBLICO,2025-01-03 00:00:00,10:00:00,ARMA DE FUEGO,FUSIL,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,30,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,SIN_DATO
ASESINATO,ZONA 4,MANABI,PORTOVIEJO,NUEVO PORTOVIEJO,13D01C02S01,NUEVO PORTOVIEJO 1,MANABI,13,PORTOVIEJO,1301,-1.05839,-80.44482,URBANO,CASA/VILLA,PRIVADO,2025-01-04 00:00:00,17:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,33,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,COMERCIANTE,SIN_DATO
ASESINATO,ZONA 4,MANABI,PORTOVIEJO,NUEVO PORTOVIEJO,13D01C02S01,NUEVO PORTOVIEJO 1,MANABI,13,PORTOVIEJO,1301,-1.05839,-80.44482,URBANO,CASA/VILLA,PRIVADO,2025-01-05 00:00:00,05:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,38,A,MUJER,FEMENINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,EMPALME,EMPALME CENTRO,09D15C06S01,EMPALME CENTRO 1,GUAYAS,09,EMPALME,0908,-1.04437,-79.63294,URBANO,VIA PUBLICA,PUBLICO,2025-01-04 00:00:00,20:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,26,A,HOMBRE,MASCULINO,NO DETERMINADO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 7,EL ORO,MACHALA,9 DE MAYO,07D02C01S01,9 DE MAYO 1,EL ORO,07,MACHALA,0701,-3.28068,-79.9592,URBANO,CASA/VILLA,PRIVADO,2025-01-04 00:00:00,21:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,23,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,EMPALME,EMPALME CENTRO,09D15C06S01,EMPALME CENTRO 1,GUAYAS,09,EMPALME,0908,-1.04119,-79.63796,URBANO,CASA/VILLA,PRIVADO,2025-01-04 00:00:00,17:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,NO DETERMINADO,SOLTERO,ECUADOR,NINGUNA,BACHILL. EN CIENCIAS,SIN_DATO
ASESINATO,ZONA 1,ESMERALDAS,ESMERALDAS,AIRE LIBRE,08D01C03S01,AIRE LIBRE 1,ESMERALDAS,08,ESMERALDAS,0801,0.95054,-79.64756,URBANO,VIA PUBLICA,PUBLICO,2025-01-05 00:00:00,05:30:00,ARMA DE FUEGO,PISTOLA,VIOLENCIA COMUNITARIA,RIÑAS,HERIDA POR ARMA DE FUEGO,38,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,ARTESANO,SIN_DATO
ASESINATO,ZONA 4,MANABI,BOLIVAR JUNIN,JUNIN NORTE,13D06C06S01,JUNIN NORTE 1,MANABI,13,JUNIN,1307,-0.9613,-80.18741,RURAL,VIA PUBLICA,PUBLICO,2025-01-04 00:00:00,11:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,35,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,OBRERO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,DURAN,ABEL GILBERT,09D24C01S03,ABEL GILBERT 3,GUAYAS,09,DURAN,0907,-2.18683,-79.85576,URBANO,CASA/VILLA,PRIVADO,2025-01-05 00:00:00,17:40:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,27,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,BASICA
